x,y,z,date,designator,x_led,y_led,time_delta,driver_number
2089,1545,521,2023-08-27T12:14:01.314000+00:00,U23,1988,1453,160,20
2013,2886,592,2023-08-27T12:14:01.314000+00:00,U71,1947,2848,160,4
613,3751,537,2023-08-27T12:14:01.314000+00:00,U50,588,3990,160,31
8340,3378,557,2023-08-27T12:14:01.314000+00:00,U86,8241,3335,160,11
-264,-1394,545,2023-08-27T12:14:01.314000+00:00,U37,-482,-1346,160,81
6867,2549,531,2023-08-27T12:14:01.314000+00:00,U11,7024,2448,160,63
235,2617,537,2023-08-27T12:14:01.314000+00:00,U47,83,2744,160,55
2028,6592,537,2023-08-27T12:14:01.314000+00:00,U57,1909,6702,160,2
725,4046,537,2023-08-27T12:14:01.314000+00:00,U50,588,3990,160,18
666,3892,537,2023-08-27T12:14:01.314000+00:00,U50,588,3990,160,22
1185,5258,537,2023-08-27T12:14:01.314000+00:00,U53,1086,5212,160,1
6457,1436,523,2023-08-27T12:14:01.594000+00:00,U7,6567,1355,280,23
909,4532,537,2023-08-27T12:14:01.594000+00:00,U51,755,4396,280,14
1589,-1163,512,2023-08-27T12:14:01.594000+00:00,U32,1537,-1267,280,77
1232,3442,548,2023-08-27T12:14:01.594000+00:00,U66,1211,3375,280,10
577,3655,537,2023-08-27T12:14:01.594000+00:00,U49,416,3574,280,24
7223,94,525,2023-08-27T12:14:01.594000+00:00,U95,7274,-35,280,44
1770,4543,533,2023-08-27T12:14:01.594000+00:00,U63,1784,4407,280,27
1061,4933,537,2023-08-27T12:14:01.594000+00:00,U52,920,4804,280,40
-266,1782,540,2023-08-27T12:14:01.594000+00:00,U45,-254,1915,280,16
2014,1560,520,2023-08-27T12:14:01.594000+00:00,U23,1988,1453,280,20
2169,2934,595,2023-08-27T12:14:01.594000+00:00,U72,2371,2946,280,4
613,3751,537,2023-08-27T12:14:01.594000+00:00,U50,588,3990,280,31
8466,3255,548,2023-08-27T12:14:01.594000+00:00,U86,8241,3335,280,11
-422,-1307,553,2023-08-27T12:14:01.594000+00:00,U37,-482,-1346,280,81
6742,2567,532,2023-08-27T12:14:01.594000+00:00,U12,6592,2505,280,63
245,2642,537,2023-08-27T12:14:01.594000+00:00,U47,83,2744,280,55
2089,6567,537,2023-08-27T12:14:01.594000+00:00,U58,2306,6512,280,2
732,4066,537,2023-08-27T12:14:01.594000+00:00,U50,588,3990,280,18
667,3894,537,2023-08-27T12:14:01.594000+00:00,U50,588,3990,280,22
1203,5297,537,2023-08-27T12:14:01.594000+00:00,U53,1086,5212,280,1
6646,1462,523,2023-08-27T12:14:01.894000+00:00,U7,6567,1355,300,23
926,4577,537,2023-08-27T12:14:01.894000+00:00,U52,920,4804,300,14
1523,-1335,513,2023-08-27T12:14:01.894000+00:00,U32,1537,-1267,300,77
1084,3387,546,2023-08-27T12:14:01.894000+00:00,U66,1211,3375,300,10
577,3655,537,2023-08-27T12:14:01.894000+00:00,U49,416,3574,300,24
7013,68,523,2023-08-27T12:14:01.894000+00:00,U96,6839,-46,300,44
1784,4309,530,2023-08-27T12:14:01.894000+00:00,U63,1784,4407,300,27
1073,4965,537,2023-08-27T12:14:01.894000+00:00,U52,920,4804,300,40
-205,1942,538,2023-08-27T12:14:01.894000+00:00,U45,-254,1915,300,16
1921,1624,520,2023-08-27T12:14:01.894000+00:00,U23,1988,1453,300,20
2393,2990,594,2023-08-27T12:14:01.894000+00:00,U72,2371,2946,300,4
613,3751,537,2023-08-27T12:14:01.894000+00:00,U50,588,3990,300,31
8596,3062,538,2023-08-27T12:14:01.894000+00:00,U87,8549,3025,300,11
-620,-1154,561,2023-08-27T12:14:01.894000+00:00,U38,-785,-1038,300,81
6562,2592,532,2023-08-27T12:14:01.894000+00:00,U12,6592,2505,300,63
255,2674,537,2023-08-27T12:14:01.894000+00:00,U47,83,2744,300,55
2154,6518,537,2023-08-27T12:14:01.894000+00:00,U58,2306,6512,300,2
745,4100,537,2023-08-27T12:14:01.894000+00:00,U50,588,3990,300,18
669,3898,537,2023-08-27T12:14:01.894000+00:00,U50,588,3990,300,22
1229,5354,537,2023-08-27T12:14:01.894000+00:00,U53,1086,5212,300,1
6837,1498,524,2023-08-27T12:14:02.294000+00:00,U8,6975,1482,400,23
947,4633,537,2023-08-27T12:14:02.294000+00:00,U52,920,4804,400,14
1409,-1472,515,2023-08-27T12:14:02.294000+00:00,U33,1208,-1555,400,77
939,3328,544,2023-08-27T12:14:02.294000+00:00,U67,811,3188,400,10
577,3655,537,2023-08-27T12:14:02.294000+00:00,U49,416,3574,400,24
6800,70,523,2023-08-27T12:14:02.294000+00:00,U96,6839,-46,400,44
1802,4088,532,2023-08-27T12:14:02.294000+00:00,U64,1779,3971,400,27
1085,4996,537,2023-08-27T12:14:02.294000+00:00,U53,1086,5212,400,40
-151,2082,537,2023-08-27T12:14:02.294000+00:00,U45,-254,1915,400,16
1836,1700,519,2023-08-27T12:14:02.294000+00:00,U24,1703,1779,400,20
2629,3024,591,2023-08-27T12:14:02.294000+00:00,U73,2806,2989,400,4
613,3751,537,2023-08-27T12:14:02.294000+00:00,U50,588,3990,400,31
8678,2842,532,2023-08-27T12:14:02.294000+00:00,U87,8549,3025,400,11
-790,-964,567,2023-08-27T12:14:02.294000+00:00,U38,-785,-1038,400,81
6369,2616,532,2023-08-27T12:14:02.294000+00:00,U13,6159,2530,400,63
263,2705,537,2023-08-27T12:14:02.294000+00:00,U47,83,2744,400,55
2207,6450,537,2023-08-27T12:14:02.294000+00:00,U58,2306,6512,400,2
762,4144,537,2023-08-27T12:14:02.294000+00:00,U50,588,3990,400,18
672,3906,537,2023-08-27T12:14:02.294000+00:00,U50,588,3990,400,22
1255,5411,537,2023-08-27T12:14:02.294000+00:00,U54,1250,5615,400,1
6947,1526,525,2023-08-27T12:14:02.594000+00:00,U8,6975,1482,300,23
959,4663,537,2023-08-27T12:14:02.594000+00:00,U52,920,4804,300,14
1315,-1538,517,2023-08-27T12:14:02.594000+00:00,U33,1208,-1555,300,77
850,3281,541,2023-08-27T12:14:02.594000+00:00,U67,811,3188,300,10
577,3655,537,2023-08-27T12:14:02.594000+00:00,U49,416,3574,300,24
6666,82,523,2023-08-27T12:14:02.594000+00:00,U96,6839,-46,300,44
1801,4035,532,2023-08-27T12:14:02.594000+00:00,U64,1779,3971,300,27
1091,5013,537,2023-08-27T12:14:02.594000+00:00,U53,1086,5212,300,40
-120,2163,537,2023-08-27T12:14:02.594000+00:00,U46,-86,2329,300,16
1778,1741,516,2023-08-27T12:14:02.594000+00:00,U24,1703,1779,300,20
2784,3035,586,2023-08-27T12:14:02.594000+00:00,U73,2806,2989,300,4
613,3751,537,2023-08-27T12:14:02.594000+00:00,U50,588,3990,300,31
8701,2691,530,2023-08-27T12:14:02.594000+00:00,U88,8703,2612,300,11
-879,-827,573,2023-08-27T12:14:02.594000+00:00,U39,-966,-644,300,81
6241,2628,533,2023-08-27T12:14:02.594000+00:00,U13,6159,2530,300,63
267,2723,537,2023-08-27T12:14:02.594000+00:00,U47,83,2744,300,55
2231,6399,537,2023-08-27T12:14:02.594000+00:00,U58,2306,6512,300,2
774,4177,537,2023-08-27T12:14:02.594000+00:00,U51,755,4396,300,18
676,3916,537,2023-08-27T12:14:02.594000+00:00,U50,588,3990,300,22
1290,5489,537,2023-08-27T12:14:02.594000+00:00,U54,1250,5615,300,1
7134,1590,526,2023-08-27T12:14:02.954000+00:00,U8,6975,1482,360,23
980,4718,537,2023-08-27T12:14:02.954000+00:00,U52,920,4804,360,14
1100,-1601,518,2023-08-27T12:14:02.954000+00:00,U33,1208,-1555,360,77
726,3174,536,2023-08-27T12:14:02.954000+00:00,U67,811,3188,360,10
577,3655,537,2023-08-27T12:14:02.954000+00:00,U49,416,3574,360,24
6404,129,523,2023-08-27T12:14:02.954000+00:00,U1,6413,33,360,44
1761,3827,538,2023-08-27T12:14:02.954000+00:00,U64,1779,3971,360,27
1106,5052,537,2023-08-27T12:14:02.954000+00:00,U53,1086,5212,360,40
-87,2247,537,2023-08-27T12:14:02.954000+00:00,U46,-86,2329,360,16
1645,1789,511,2023-08-27T12:14:02.954000+00:00,U24,1703,1779,360,20
3089,3032,573,2023-08-27T12:14:02.954000+00:00,U74,3239,2946,360,4
613,3751,537,2023-08-27T12:14:02.954000+00:00,U50,588,3990,360,31
8684,2393,532,2023-08-27T12:14:02.954000+00:00,U88,8703,2612,360,11
-995,-534,579,2023-08-27T12:14:02.954000+00:00,U39,-966,-644,360,81
5984,2641,534,2023-08-27T12:14:02.954000+00:00,U13,6159,2530,360,63
275,2757,537,2023-08-27T12:14:02.954000+00:00,U47,83,2744,360,55
2252,6290,537,2023-08-27T12:14:02.954000+00:00,U58,2306,6512,360,2
808,4265,537,2023-08-27T12:14:02.954000+00:00,U51,755,4396,360,18
684,3939,537,2023-08-27T12:14:02.954000+00:00,U50,588,3990,360,22
1318,5557,537,2023-08-27T12:14:02.954000+00:00,U54,1250,5615,360,1
7193,1616,527,2023-08-27T12:14:03.194000+00:00,U9,7328,1738,240,23
986,4737,537,2023-08-27T12:14:03.194000+00:00,U52,920,4804,240,14
1018,-1606,520,2023-08-27T12:14:03.194000+00:00,U33,1208,-1555,240,77
695,3128,536,2023-08-27T12:14:03.194000+00:00,U67,811,3188,240,10
577,3655,537,2023-08-27T12:14:03.194000+00:00,U49,416,3574,240,24
6313,153,523,2023-08-27T12:14:03.194000+00:00,U1,6413,33,240,44
1729,3765,540,2023-08-27T12:14:03.194000+00:00,U64,1779,3971,240,27
1111,5065,537,2023-08-27T12:14:03.194000+00:00,U53,1086,5212,240,40
-70,2291,537,2023-08-27T12:14:03.194000+00:00,U46,-86,2329,240,16
1596,1794,508,2023-08-27T12:14:03.194000+00:00,U24,1703,1779,240,20
3198,3023,567,2023-08-27T12:14:03.194000+00:00,U74,3239,2946,240,4
613,3751,537,2023-08-27T12:14:03.194000+00:00,U50,588,3990,240,31
8660,2291,536,2023-08-27T12:14:03.194000+00:00,U89,8662,2173,240,11
-1012,-426,577,2023-08-27T12:14:03.194000+00:00,U40,-1015,-206,240,81
5891,2641,534,2023-08-27T12:14:03.194000+00:00,U14,5725,2525,240,63
278,2769,537,2023-08-27T12:14:03.194000+00:00,U47,83,2744,240,55
2248,6250,537,2023-08-27T12:14:03.194000+00:00,U59,2319,6071,240,2
817,4289,537,2023-08-27T12:14:03.194000+00:00,U51,755,4396,240,18
688,3948,537,2023-08-27T12:14:03.194000+00:00,U50,588,3990,240,22
1329,5585,537,2023-08-27T12:14:03.194000+00:00,U54,1250,5615,240,1
7284,1670,527,2023-08-27T12:14:03.494000+00:00,U9,7328,1738,300,23
999,4769,537,2023-08-27T12:14:03.494000+00:00,U52,920,4804,300,14
868,-1603,520,2023-08-27T12:14:03.494000+00:00,U34,779,-1606,300,77
658,3039,533,2023-08-27T12:14:03.494000+00:00,U67,811,3188,300,10
577,3655,537,2023-08-27T12:14:03.494000+00:00,U49,416,3574,300,24
6153,207,523,2023-08-27T12:14:03.494000+00:00,U2,6007,197,300,44
1653,3669,543,2023-08-27T12:14:03.494000+00:00,U65,1605,3569,300,27
1120,5089,537,2023-08-27T12:14:03.494000+00:00,U53,1086,5212,300,40
-43,2362,537,2023-08-27T12:14:03.494000+00:00,U46,-86,2329,300,16
1512,1792,507,2023-08-27T12:14:03.494000+00:00,U24,1703,1779,300,20
3389,2996,556,2023-08-27T12:14:03.494000+00:00,U74,3239,2946,300,4
613,3751,537,2023-08-27T12:14:03.494000+00:00,U50,588,3990,300,31
8592,2121,540,2023-08-27T12:14:03.494000+00:00,U89,8662,2173,300,11
-1008,-227,572,2023-08-27T12:14:03.494000+00:00,U40,-1015,-206,300,81
5723,2635,535,2023-08-27T12:14:03.494000+00:00,U14,5725,2525,300,63
283,2791,537,2023-08-27T12:14:03.494000+00:00,U47,83,2744,300,55
2228,6176,537,2023-08-27T12:14:03.494000+00:00,U59,2319,6071,300,2
834,4333,537,2023-08-27T12:14:03.494000+00:00,U51,755,4396,300,18
695,3967,537,2023-08-27T12:14:03.494000+00:00,U50,588,3990,300,22
1350,5641,537,2023-08-27T12:14:03.494000+00:00,U54,1250,5615,300,1
7364,1742,528,2023-08-27T12:14:03.794000+00:00,U9,7328,1738,300,23
1011,4802,537,2023-08-27T12:14:03.794000+00:00,U52,920,4804,300,14
704,-1595,522,2023-08-27T12:14:03.794000+00:00,U34,779,-1606,300,77
646,2939,531,2023-08-27T12:14:03.794000+00:00,U68,710,2755,300,10
577,3655,537,2023-08-27T12:14:03.794000+00:00,U49,416,3574,300,24
5989,281,524,2023-08-27T12:14:03.794000+00:00,U2,6007,197,300,44
1552,3589,545,2023-08-27T12:14:03.794000+00:00,U65,1605,3569,300,27
1130,5114,537,2023-08-27T12:14:03.794000+00:00,U53,1086,5212,300,40
-16,2432,537,2023-08-27T12:14:03.794000+00:00,U46,-86,2329,300,16
1427,1771,507,2023-08-27T12:14:03.794000+00:00,U25,1271,1738,300,20
3595,2959,544,2023-08-27T12:14:03.794000+00:00,U75,3665,2864,300,4
613,3751,537,2023-08-27T12:14:03.794000+00:00,U50,588,3990,300,31
8490,1944,547,2023-08-27T12:14:03.794000+00:00,U90,8451,1785,300,11
-968,-16,568,2023-08-27T12:14:03.794000+00:00,U40,-1015,-206,300,81
5539,2623,536,2023-08-27T12:14:03.794000+00:00,U14,5725,2525,300,63
288,2814,537,2023-08-27T12:14:03.794000+00:00,U47,83,2744,300,55
2201,6092,537,2023-08-27T12:14:03.794000+00:00,U59,2319,6071,300,2
851,4378,537,2023-08-27T12:14:03.794000+00:00,U51,755,4396,300,18
703,3989,537,2023-08-27T12:14:03.794000+00:00,U50,588,3990,300,22
1375,5707,537,2023-08-27T12:14:03.794000+00:00,U54,1250,5615,300,1
7398,1788,528,2023-08-27T12:14:03.954000+00:00,U9,7328,1738,160,23
1018,4820,537,2023-08-27T12:14:03.954000+00:00,U52,920,4804,160,14
615,-1590,524,2023-08-27T12:14:03.954000+00:00,U34,779,-1606,160,77
650,2886,531,2023-08-27T12:14:03.954000+00:00,U68,710,2755,160,10
577,3655,537,2023-08-27T12:14:03.954000+00:00,U49,416,3574,160,24
5911,325,524,2023-08-27T12:14:03.954000+00:00,U2,6007,197,160,44
1493,3553,546,2023-08-27T12:14:03.954000+00:00,U65,1605,3569,160,27
1135,5128,537,2023-08-27T12:14:03.954000+00:00,U53,1086,5212,160,40
-2,2467,537,2023-08-27T12:14:03.954000+00:00,U46,-86,2329,160,16
1386,1753,508,2023-08-27T12:14:03.954000+00:00,U25,1271,1738,160,20
3707,2937,539,2023-08-27T12:14:03.954000+00:00,U75,3665,2864,160,4
613,3751,537,2023-08-27T12:14:03.954000+00:00,U50,588,3990,160,31
8432,1852,550,2023-08-27T12:14:03.954000+00:00,U90,8451,1785,160,11
-933,93,564,2023-08-27T12:14:03.954000+00:00,U41,-923,231,160,81
5440,2613,537,2023-08-27T12:14:03.954000+00:00,U15,5288,2489,160,63
291,2827,537,2023-08-27T12:14:03.954000+00:00,U47,83,2744,160,55
2187,6046,537,2023-08-27T12:14:03.954000+00:00,U59,2319,6071,160,2
860,4403,537,2023-08-27T12:14:03.954000+00:00,U51,755,4396,160,18
708,4002,537,2023-08-27T12:14:03.954000+00:00,U50,588,3990,160,22
1390,5745,537,2023-08-27T12:14:03.954000+00:00,U54,1250,5615,160,1
7436,1868,528,2023-08-27T12:14:04.214000+00:00,U9,7328,1738,260,23
1029,4849,537,2023-08-27T12:14:04.214000+00:00,U52,920,4804,260,14
467,-1581,527,2023-08-27T12:14:04.214000+00:00,U35,344,-1604,260,77
670,2805,528,2023-08-27T12:14:04.214000+00:00,U68,710,2755,260,10
577,3655,537,2023-08-27T12:14:04.214000+00:00,U49,416,3574,260,24
5798,402,524,2023-08-27T12:14:04.214000+00:00,U3,5652,444,260,44
1391,3505,547,2023-08-27T12:14:04.214000+00:00,U66,1211,3375,260,27
1145,5154,537,2023-08-27T12:14:04.214000+00:00,U53,1086,5212,260,40
18,2521,537,2023-08-27T12:14:04.214000+00:00,U46,-86,2329,260,16
1326,1715,509,2023-08-27T12:14:04.214000+00:00,U25,1271,1738,260,20
3890,2903,531,2023-08-27T12:14:04.214000+00:00,U75,3665,2864,260,4
613,3751,537,2023-08-27T12:14:04.214000+00:00,U50,588,3990,260,31
8337,1702,553,2023-08-27T12:14:04.214000+00:00,U90,8451,1785,260,11
-855,267,559,2023-08-27T12:14:04.214000+00:00,U41,-923,231,260,81
5275,2594,537,2023-08-27T12:14:04.214000+00:00,U15,5288,2489,260,63
296,2848,537,2023-08-27T12:14:04.214000+00:00,U47,83,2744,260,55
2161,5965,537,2023-08-27T12:14:04.214000+00:00,U59,2319,6071,260,2
875,4443,537,2023-08-27T12:14:04.214000+00:00,U51,755,4396,260,18
718,4027,537,2023-08-27T12:14:04.214000+00:00,U50,588,3990,260,22
1417,5814,537,2023-08-27T12:14:04.214000+00:00,U55,1418,6017,260,1
7456,1959,528,2023-08-27T12:14:04.414000+00:00,U10,7369,2173,200,23
1041,4880,537,2023-08-27T12:14:04.414000+00:00,U52,920,4804,200,14
305,-1565,529,2023-08-27T12:14:04.414000+00:00,U35,344,-1604,200,77
712,2732,528,2023-08-27T12:14:04.414000+00:00,U68,710,2755,200,10
577,3655,537,2023-08-27T12:14:04.414000+00:00,U49,416,3574,200,24
5698,488,524,2023-08-27T12:14:04.414000+00:00,U3,5652,444,200,44
1276,3458,548,2023-08-27T12:14:04.414000+00:00,U66,1211,3375,200,27
1154,5177,537,2023-08-27T12:14:04.414000+00:00,U53,1086,5212,200,40
38,2574,537,2023-08-27T12:14:04.414000+00:00,U47,83,2744,200,16
1275,1663,510,2023-08-27T12:14:04.414000+00:00,U25,1271,1738,200,20
4082,2872,526,2023-08-27T12:14:04.414000+00:00,U76,4092,2791,200,4
614,3753,537,2023-08-27T12:14:04.414000+00:00,U50,588,3990,200,31
8235,1539,555,2023-08-27T12:14:04.414000+00:00,U91,8203,1426,200,11
-767,485,558,2023-08-27T12:14:04.414000+00:00,U42,-762,650,200,81
5096,2566,538,2023-08-27T12:14:04.414000+00:00,U15,5288,2489,200,63
302,2870,537,2023-08-27T12:14:04.414000+00:00,U47,83,2744,200,55
2131,5873,537,2023-08-27T12:14:04.414000+00:00,U60,2152,5660,200,2
892,4486,537,2023-08-27T12:14:04.414000+00:00,U51,755,4396,200,18
730,4059,537,2023-08-27T12:14:04.414000+00:00,U50,588,3990,200,22
1449,5896,537,2023-08-27T12:14:04.414000+00:00,U55,1418,6017,200,1
7454,2069,529,2023-08-27T12:14:04.834000+00:00,U10,7369,2173,420,23
1055,4917,537,2023-08-27T12:14:04.834000+00:00,U52,920,4804,420,14
104,-1525,534,2023-08-27T12:14:04.834000+00:00,U36,-88,-1539,420,77
790,2663,526,2023-08-27T12:14:04.834000+00:00,U68,710,2755,420,10
577,3655,537,2023-08-27T12:14:04.834000+00:00,U49,416,3574,420,24
5602,594,524,2023-08-27T12:14:04.834000+00:00,U3,5652,444,420,44
1129,3404,547,2023-08-27T12:14:04.834000+00:00,U66,1211,3375,420,27
1164,5206,537,2023-08-27T12:14:04.834000+00:00,U53,1086,5212,420,40
61,2633,537,2023-08-27T12:14:04.834000+00:00,U47,83,2744,420,16
1230,1586,512,2023-08-27T12:14:04.834000+00:00,U25,1271,1738,420,20
4328,2852,524,2023-08-27T12:14:04.834000+00:00,U77,4523,2772,420,4
617,3761,537,2023-08-27T12:14:04.834000+00:00,U50,588,3990,420,31
8112,1338,554,2023-08-27T12:14:04.834000+00:00,U91,8203,1426,420,11
-678,718,555,2023-08-27T12:14:04.834000+00:00,U42,-762,650,420,81
4877,2521,539,2023-08-27T12:14:04.834000+00:00,U16,4857,2434,420,63
359,3073,537,2023-08-27T12:14:04.834000+00:00,U48,251,3158,420,55
2091,5747,537,2023-08-27T12:14:04.834000+00:00,U60,2152,5660,420,2
912,4539,537,2023-08-27T12:14:04.834000+00:00,U51,755,4396,420,18
746,4102,537,2023-08-27T12:14:04.834000+00:00,U50,588,3990,420,22
1492,6007,537,2023-08-27T12:14:04.834000+00:00,U55,1418,6017,420,1
7446,2113,529,2023-08-27T12:14:04.974000+00:00,U10,7369,2173,140,23
1060,4932,537,2023-08-27T12:14:04.974000+00:00,U52,920,4804,140,14
20,-1502,536,2023-08-27T12:14:04.974000+00:00,U36,-88,-1539,140,77
825,2641,525,2023-08-27T12:14:04.974000+00:00,U68,710,2755,140,10
577,3655,537,2023-08-27T12:14:04.974000+00:00,U49,416,3574,140,24
5571,639,524,2023-08-27T12:14:04.974000+00:00,U3,5652,444,140,44
1066,3381,546,2023-08-27T12:14:04.974000+00:00,U66,1211,3375,140,27
1169,5217,537,2023-08-27T12:14:04.974000+00:00,U53,1086,5212,140,40
70,2656,537,2023-08-27T12:14:04.974000+00:00,U47,83,2744,140,16
1218,1550,512,2023-08-27T12:14:04.974000+00:00,U25,1271,1738,140,20
4430,2853,525,2023-08-27T12:14:04.974000+00:00,U77,4523,2772,140,4
618,3765,537,2023-08-27T12:14:04.974000+00:00,U50,588,3990,140,31
8063,1254,552,2023-08-27T12:14:04.974000+00:00,U92,7973,1053,140,11
-640,814,554,2023-08-27T12:14:04.974000+00:00,U42,-762,650,140,81
4785,2500,539,2023-08-27T12:14:04.974000+00:00,U16,4857,2434,140,63
359,3065,537,2023-08-27T12:14:04.974000+00:00,U48,251,3158,140,55
2074,5693,537,2023-08-27T12:14:04.974000+00:00,U60,2152,5660,140,2
920,4561,537,2023-08-27T12:14:04.974000+00:00,U51,755,4396,140,18
754,4122,537,2023-08-27T12:14:04.974000+00:00,U50,588,3990,140,22
1511,6056,537,2023-08-27T12:14:04.974000+00:00,U55,1418,6017,140,1
7433,2161,529,2023-08-27T12:14:05.134000+00:00,U10,7369,2173,160,23
1067,4949,537,2023-08-27T12:14:05.134000+00:00,U52,920,4804,160,14
-74,-1471,538,2023-08-27T12:14:05.134000+00:00,U36,-88,-1539,160,77
867,2620,528,2023-08-27T12:14:05.134000+00:00,U68,710,2755,160,10
577,3655,537,2023-08-27T12:14:05.134000+00:00,U49,416,3574,160,24
5541,694,523,2023-08-27T12:14:05.134000+00:00,U4,5431,822,160,44
997,3353,545,2023-08-27T12:14:05.134000+00:00,U66,1211,3375,160,27
1174,5230,537,2023-08-27T12:14:05.134000+00:00,U53,1086,5212,160,40
79,2680,537,2023-08-27T12:14:05.134000+00:00,U47,83,2744,160,16
1210,1505,513,2023-08-27T12:14:05.134000+00:00,U26,1189,1314,160,20
4547,2862,524,2023-08-27T12:14:05.134000+00:00,U77,4523,2772,160,4
620,3769,537,2023-08-27T12:14:05.134000+00:00,U50,588,3990,160,31
8009,1156,550,2023-08-27T12:14:05.134000+00:00,U92,7973,1053,160,11
-597,925,552,2023-08-27T12:14:05.134000+00:00,U43,-591,1078,160,81
4681,2473,540,2023-08-27T12:14:05.134000+00:00,U16,4857,2434,160,63
364,3077,537,2023-08-27T12:14:05.134000+00:00,U48,251,3158,160,55
2044,5586,533,2023-08-27T12:14:05.134000+00:00,U60,2152,5660,160,2
929,4585,537,2023-08-27T12:14:05.134000+00:00,U52,920,4804,160,18
763,4146,537,2023-08-27T12:14:05.134000+00:00,U50,588,3990,160,22
1533,6113,537,2023-08-27T12:14:05.134000+00:00,U55,1418,6017,160,1
7407,2225,529,2023-08-27T12:14:05.354000+00:00,U10,7369,2173,220,23
1076,4973,537,2023-08-27T12:14:05.354000+00:00,U52,920,4804,220,14
-203,-1422,541,2023-08-27T12:14:05.354000+00:00,U36,-88,-1539,220,77
929,2599,530,2023-08-27T12:14:05.354000+00:00,U69,1116,2595,220,10
577,3655,537,2023-08-27T12:14:05.354000+00:00,U49,416,3574,220,24
5515,769,522,2023-08-27T12:14:05.354000+00:00,U4,5431,822,220,44
911,3314,543,2023-08-27T12:14:05.354000+00:00,U67,811,3188,220,27
1181,5249,537,2023-08-27T12:14:05.354000+00:00,U53,1086,5212,220,40
92,2712,537,2023-08-27T12:14:05.354000+00:00,U47,83,2744,220,16
1206,1440,514,2023-08-27T12:14:05.354000+00:00,U26,1189,1314,220,20
4707,2890,525,2023-08-27T12:14:05.354000+00:00,U77,4523,2772,220,4
623,3777,537,2023-08-27T12:14:05.354000+00:00,U50,588,3990,220,31
7941,1018,547,2023-08-27T12:14:05.354000+00:00,U92,7973,1053,220,11
-538,1079,549,2023-08-27T12:14:05.354000+00:00,U43,-591,1078,220,81
4536,2434,541,2023-08-27T12:14:05.354000+00:00,U17,4429,2356,220,63
370,3094,537,2023-08-27T12:14:05.354000+00:00,U48,251,3158,220,55
2027,5405,532,2023-08-27T12:14:05.354000+00:00,U61,1988,5255,220,2
943,4621,537,2023-08-27T12:14:05.354000+00:00,U52,920,4804,220,18
775,4179,537,2023-08-27T12:14:05.354000+00:00,U51,755,4396,220,22
1561,6186,537,2023-08-27T12:14:05.354000+00:00,U55,1418,6017,220,1
7372,2285,529,2023-08-27T12:14:05.574000+00:00,U10,7369,2173,220,23
1085,4995,537,2023-08-27T12:14:05.574000+00:00,U53,1086,5212,220,14
-330,-1361,548,2023-08-27T12:14:05.574000+00:00,U37,-482,-1346,220,77
994,2589,534,2023-08-27T12:14:05.574000+00:00,U69,1116,2595,220,10
577,3655,537,2023-08-27T12:14:05.574000+00:00,U49,416,3574,220,24
5510,846,522,2023-08-27T12:14:05.574000+00:00,U4,5431,822,220,44
833,3271,540,2023-08-27T12:14:05.574000+00:00,U67,811,3188,220,27
1189,5266,537,2023-08-27T12:14:05.574000+00:00,U53,1086,5212,220,40
103,2742,537,2023-08-27T12:14:05.574000+00:00,U47,83,2744,220,16
1211,1371,514,2023-08-27T12:14:05.574000+00:00,U26,1189,1314,220,20
4866,2934,526,2023-08-27T12:14:05.574000+00:00,U78,4945,2886,220,4
626,3786,537,2023-08-27T12:14:05.574000+00:00,U50,588,3990,220,31
7877,877,543,2023-08-27T12:14:05.574000+00:00,U92,7973,1053,220,11
-478,1234,546,2023-08-27T12:14:05.574000+00:00,U43,-591,1078,220,81
4392,2393,544,2023-08-27T12:14:05.574000+00:00,U17,4429,2356,220,63
376,3110,537,2023-08-27T12:14:05.574000+00:00,U48,251,3158,220,55
1986,5302,531,2023-08-27T12:14:05.574000+00:00,U61,1988,5255,220,2
956,4657,537,2023-08-27T12:14:05.574000+00:00,U52,920,4804,220,18
788,4213,537,2023-08-27T12:14:05.574000+00:00,U51,755,4396,220,22
1588,6256,537,2023-08-27T12:14:05.574000+00:00,U56,1583,6419,220,1
7301,2371,529,2023-08-27T12:14:05.814000+00:00,U10,7369,2173,240,23
1097,5029,537,2023-08-27T12:14:05.814000+00:00,U53,1086,5212,240,14
-515,-1243,555,2023-08-27T12:14:05.814000+00:00,U37,-482,-1346,240,77
1101,2593,543,2023-08-27T12:14:05.814000+00:00,U69,1116,2595,240,10
577,3655,537,2023-08-27T12:14:05.814000+00:00,U49,416,3574,240,24
5548,957,521,2023-08-27T12:14:05.814000+00:00,U4,5431,822,240,44
739,3190,537,2023-08-27T12:14:05.814000+00:00,U67,811,3188,240,27
1201,5293,537,2023-08-27T12:14:05.814000+00:00,U53,1086,5212,240,40
119,2783,537,2023-08-27T12:14:05.814000+00:00,U47,83,2744,240,16
1228,1256,513,2023-08-27T12:14:05.814000+00:00,U26,1189,1314,240,20
5103,3034,526,2023-08-27T12:14:05.814000+00:00,U78,4945,2886,240,4
633,3803,537,2023-08-27T12:14:05.814000+00:00,U50,588,3990,240,31
7781,659,538,2023-08-27T12:14:05.814000+00:00,U93,7777,664,240,11
-384,1476,542,2023-08-27T12:14:05.814000+00:00,U44,-423,1497,240,81
4168,2319,547,2023-08-27T12:14:05.814000+00:00,U18,4004,2249,240,63
385,3134,537,2023-08-27T12:14:05.814000+00:00,U48,251,3158,240,55
